"Category","air temp","ground temp", "albedo"
1353,29.365079365079396,29.899999999999977,0.25
1354,29.682539682539698,30.19999999999999,0.25
1355,29.682539682539698,30,0.25
1356,29.365079365079396,29.600000000000023,0.25
1357,28.412698412698433,29.600000000000023,0.25
1358,28.095238095238074,29.80000000000001,0.25
1359,28.412698412698433,29.69999999999999,0.25
1360,28.095238095238074,30.100000000000023,0.25
1361,28.571428571428555,30.600000000000023,0.25
1362,28.730158730158735,30.19999999999999,0.25
1363,29.047619047619037,30.30000000000001,0.25
1364,29.365079365079396,30.19999999999999,0.25
1365,29.206349206349216,30,0.25
1366,28.571428571428555,30,0.25
1367,28.888888888888914,30.30000000000001,0.25
1368,29.047619047619037,30,0.25
1369,29.206349206349216,29.899999999999977,0.25
1370,29.047619047619037,30,0.25
1371,28.888888888888914,29.399999999999977,0.25
1372,29.206349206349216,29,0.25
1373,29.206349206349216,28.80000000000001,0.25
1374,28.888888888888914,29.19999999999999,0.25
1375,29.047619047619037,29,0.25
1376,29.682539682539698,28.80000000000001,0.25
1377,29.84126984126982,29.19999999999999,0.25
1378,29.52380952380952,29.30000000000001,0.25
1379,30.15873015873018,29.69999999999999,0.25
1380,29.682539682539698,29.899999999999977,0.25
1381,29.52380952380952,29.600000000000023,0.25
1382,29.365079365079396,29.5,0.25
1383,30,29.5,0.25
1384,30,29.600000000000023,0.25
1385,30.15873015873018,29.19999999999999,0.25
1386,30,29.30000000000001,0.25
1387,29.84126984126982,29.5,0.25
1388,29.52380952380952,29.5,0.25
1389,29.52380952380952,29.399999999999977,0.25
1390,29.682539682539698,28.899999999999977,0.25
1391,29.047619047619037,29.19999999999999,0.25
1392,28.253968253968253,28.899999999999977,0.25
1393,28.412698412698433,28.80000000000001,0.25
1394,28.571428571428555,28.69999999999999,0.25
1395,28.888888888888914,28.600000000000023,0.25
1396,28.888888888888914,28.19999999999999,0.25
1397,28.412698412698433,28.399999999999977,0.25
1398,28.095238095238074,28.600000000000023,0.25
1399,28.253968253968253,28.600000000000023,0.25
1400,28.571428571428555,28.69999999999999,0.25
1401,28.571428571428555,29,0.25
1402,28.253968253968253,29,0.25
1403,28.571428571428555,29.30000000000001,0.25
1404,28.571428571428555,29.30000000000001,0.25
1405,28.412698412698433,29.5,0.25
1406,28.571428571428555,29.399999999999977,0.25
1407,30,29.600000000000023,0.25
1408,30,29.5,0.25
1409,29.84126984126982,29.600000000000023,0.25
1410,29.682539682539698,29.600000000000023,0.25
1411,29.682539682539698,29.69999999999999,0.25
1412,29.52380952380952,29.899999999999977,0.25
1413,29.84126984126982,29.80000000000001,0.25
1414,29.84126984126982,29.69999999999999,0.25
1415,29.52380952380952,29.80000000000001,0.25
1416,29.206349206349216,29.899999999999977,0.25
1417,28.412698412698433,29.69999999999999,0.25
1418,28.412698412698433,29.30000000000001,0.25
1419,28.730158730158735,29.19999999999999,0.25
1420,28.412698412698433,29,0.25
1421,28.095238095238074,29.19999999999999,0.25
1422,28.571428571428555,29.100000000000023,0.25
1423,29.365079365079396,29.30000000000001,0.25
1424,29.206349206349216,29.600000000000023,0.25
1425,28.888888888888914,29.69999999999999,0.25
1426,28.730158730158735,29.5,0.25
1427,28.730158730158735,29.399999999999977,0.25
1428,29.365079365079396,29.19999999999999,0.25
1429,29.365079365079396,29.19999999999999,0.25
1430,29.206349206349216,29.19999999999999,0.25
1431,29.682539682539698,29.19999999999999,0.25
1432,29.365079365079396,29.30000000000001,0.25
1433,28.730158730158735,29.19999999999999,0.25
1434,28.571428571428555,29.5,0.25
1435,28.730158730158735,29.399999999999977,0.25
1436,28.888888888888914,29.5,0.25
1437,28.730158730158735,29.5,0.25
1438,28.412698412698433,29.899999999999977,0.25
1439,28.412698412698433,30.5,0.25
1440,28.095238095238074,30.600000000000023,0.25
1441,28.412698412698433,30.19999999999999,0.25
1442,28.730158730158735,30.399999999999977,0.25
1443,29.047619047619037,30.399999999999977,0.25
1444,29.206349206349216,30.30000000000001,0.25
1445,29.206349206349216,30.5,0.25
1446,28.412698412698433,30.600000000000023,0.25
1447,28.571428571428555,30.5,0.25
1448,28.412698412698433,30.30000000000001,0.25
1449,28.730158730158735,30,0.25
1450,29.047619047619037,30.100000000000023,0.25
1451,29.047619047619037,29.5,0.25
1452,28.095238095238074,30.100000000000023,0.25
1453,27.619047619047592,30.30000000000001,0.25
1454,27.93650793650795,30.30000000000001,0.25
1455,27.93650793650795,30,0.25
1456,27.619047619047592,30,0.25
1457,28.253968253968253,30,0.25
1458,27.77777777777777,30,0.25
1459,27.46031746031747,30.100000000000023,0.25
1460,27.619047619047592,30.100000000000023,0.25
1461,28.095238095238074,30,0.25
1462,27.93650793650795,29.69999999999999,0.25
1463,28.095238095238074,29.899999999999977,0.25
1464,27.93650793650795,29.5,0.25
1465,28.571428571428555,29.600000000000023,0.25
1466,29.047619047619037,29.100000000000023,0.25
1467,29.047619047619037,28.899999999999977,0.25
1468,29.365079365079396,29.100000000000023,0.25
1469,30.15873015873018,29.19999999999999,0.25
1470,30.47619047619048,29.19999999999999,0.25
1471,30.634920634920604,29.80000000000001,0.25
1472,31.587301587301567,30.100000000000023,0.25
1473,31.428571428571445,30.399999999999977,0.25
1474,31.428571428571445,29.69999999999999,0.25
1475,30.634920634920604,29.80000000000001,0.25
1476,31.111111111111086,30.100000000000023,0.25
1477,31.111111111111086,30,0.25
1478,30.793650793650784,29.899999999999977,0.25
1479,30.952380952380963,29.80000000000001,0.25
1480,31.428571428571445,29.69999999999999,0.25
1481,31.428571428571445,29.80000000000001,0.25
1482,31.746031746031747,30,0.25
1483,31.269841269841265,30.399999999999977,0.25
1484,30.793650793650784,30.600000000000023,0.25
1485,31.111111111111086,31,0.25
1486,30.793650793650784,31.100000000000023,0.25
1487,30.47619047619048,31.100000000000023,0.25
1488,30,31.19999999999999,0.25
1489,29.682539682539698,31.100000000000023,0.25
1490,28.730158730158735,31,0.25
1491,28.095238095238074,30.80000000000001,0.25
1492,28.095238095238074,30.399999999999977,0.25
1493,28.253968253968253,30.399999999999977,0.25
1494,28.571428571428555,30.399999999999977,0.25
1495,27.77777777777777,30.19999999999999,0.25
1496,27.93650793650795,30.19999999999999,0.25
1497,28.253968253968253,30.5,0.25
1498,27.77777777777777,30.5,0.25
1499,27.93650793650795,30.19999999999999,0.25
1500,27.619047619047592,30.30000000000001,0.25
1501,28.412698412698433,30.30000000000001,0.25
1502,28.888888888888914,30.19999999999999,0.25
1503,28.253968253968253,30.399999999999977,0.25
1504,28.253968253968253,30.69999999999999,0.25
1505,28.730158730158735,31,0.25
1506,28.888888888888914,30.399999999999977,0.25
1507,28.730158730158735,30.100000000000023,0.25
1508,28.571428571428555,29.5,0.25
1509,28.730158730158735,29.600000000000023,0.25
1510,28.095238095238074,29.19999999999999,0.25
1511,28.412698412698433,29.600000000000023,0.25
1512,28.571428571428555,29.30000000000001,0.25
1513,28.730158730158735,29.399999999999977,0.25
1514,28.412698412698433,29.5,0.25
1515,27.77777777777777,30,0.25
1516,28.095238095238074,29.899999999999977,0.25
1517,27.77777777777777,30.399999999999977,0.25
1518,27.46031746031747,30.5,0.25
1519,27.619047619047592,30.69999999999999,0.25
1520,27.46031746031747,30.600000000000023,0.25
1521,27.46031746031747,30.5,0.25
1522,28.253968253968253,30.600000000000023,0.25
1523,28.571428571428555,30.80000000000001,0.25
1524,28.412698412698433,30.5,0.25
1525,28.888888888888914,30.30000000000001,0.25
1526,29.206349206349216,30.69999999999999,0.25
1527,29.206349206349216,30.399999999999977,0.25
1528,29.206349206349216,30.30000000000001,0.25
1529,29.365079365079396,30,0.25
1530,29.52380952380952,30,0.25
1531,30.47619047619048,29.399999999999977,0.25
1532,30.634920634920604,29.399999999999977,0.25
1533,30.47619047619048,29.100000000000023,0.25
1534,30.47619047619048,29.399999999999977,0.25
1535,29.84126984126982,28.899999999999977,0.25
1536,29.682539682539698,28.69999999999999,0.25
1537,29.84126984126982,28.80000000000001,0.25
1538,30.15873015873018,28.80000000000001,0.25
1539,29.365079365079396,29,0.25
1540,29.047619047619037,29,0.25
1541,28.730158730158735,29.100000000000023,0.25
1542,28.095238095238074,28.69999999999999,0.25
1543,27.77777777777777,28.69999999999999,0.25
1544,28.095238095238074,28.899999999999977,0.25
1545,28.253968253968253,28.899999999999977,0.25
1546,27.93650793650795,28.899999999999977,0.25
1547,27.77777777777777,28.5,0.25
1548,28.730158730158735,28.600000000000023,0.25
1549,28.412698412698433,28.80000000000001,0.25
1550,28.253968253968253,29,0.25
1551,28.412698412698433,29.399999999999977,0.25
1552,28.571428571428555,29.19999999999999,0.25
1553,28.095238095238074,29.600000000000023,0.25
1554,28.095238095238074,29.30000000000001,0.25
1555,28.253968253968253,29,0.25
1556,28.253968253968253,28.600000000000023,0.25
1557,28.730158730158735,28.5,0.25
1558,28.888888888888914,28.399999999999977,0.25
1559,28.730158730158735,28.19999999999999,0.25
1560,28.412698412698433,28.399999999999977,0.25
1561,28.412698412698433,28.69999999999999,0.25
1562,29.52380952380952,28.899999999999977,0.25
1563,29.047619047619037,28.5,0.25
1564,28.888888888888914,29,0.25
1565,28.888888888888914,29.100000000000023,0.25
1566,28.095238095238074,29.19999999999999,0.25
1567,28.253968253968253,29.399999999999977,0.25
1568,27.93650793650795,29.100000000000023,0.25
1569,27.93650793650795,28.69999999999999,0.25
1570,27.619047619047592,28.5,0.25
1571,26.82539682539681,29,0.25
1572,26.349206349206327,29.19999999999999,0.25
1573,26.349206349206327,29,0.25
1574,26.984126984126988,29.19999999999999,0.25
1575,26.666666666666686,28.899999999999977,0.25
1576,26.507936507936506,29,0.25
1577,26.82539682539681,29.19999999999999,0.25
1578,26.507936507936506,29.5,0.25
1579,27.30158730158729,29.80000000000001,0.25
1580,28.095238095238074,30.100000000000023,0.25
1581,28.888888888888914,30.100000000000023,0.25
1582,29.52380952380952,30,0.25
1583,30,29.899999999999977,0.25
1584,30.317460317460302,30.19999999999999,0.25
1585,30.634920634920604,30.399999999999977,0.25
1586,30.952380952380963,30.30000000000001,0.25
1587,31.428571428571445,29.80000000000001,0.25
1588,31.904761904761926,30,0.25
1589,31.904761904761926,30.19999999999999,0.25
1590,31.428571428571445,30,0.25
1591,31.428571428571445,29.399999999999977,0.25
1592,31.428571428571445,29.600000000000023,0.25
1593,30.634920634920604,29.899999999999977,0.25
1594,30.793650793650784,29.899999999999977,0.25
1595,30.317460317460302,30,0.25
1596,29.84126984126982,29.899999999999977,0.25
1597,30.15873015873018,29.600000000000023,0.25
1598,29.52380952380952,29.30000000000001,0.25
1599,29.682539682539698,29.30000000000001,0.25
1600,29.52380952380952,29.30000000000001,0.25
1601,29.047619047619037,29.69999999999999,0.25
1602,29.365079365079396,30.100000000000023,0.25
1603,29.84126984126982,30.30000000000001,0.25
1604,30.47619047619048,29.19999999999999,0.25
1605,30.952380952380963,29.30000000000001,0.25
1606,30.793650793650784,29.100000000000023,0.25
1607,31.428571428571445,28.899999999999977,0.25
1608,31.587301587301567,28.600000000000023,0.25
1609,31.587301587301567,29,0.25
1610,31.746031746031747,28.80000000000001,0.25
1611,31.269841269841265,28.600000000000023,0.25
1612,31.111111111111086,28.5,0.25
1613,31.428571428571445,29.100000000000023,0.25
1614,31.428571428571445,29.399999999999977,0.25
1615,30.952380952380963,29.600000000000023,0.25
1616,31.428571428571445,30,0.25
1617,31.904761904761926,29.80000000000001,0.25
1618,31.746031746031747,30,0.25
1619,31.428571428571445,30.19999999999999,0.25
1620,31.111111111111086,30.19999999999999,0.25
1621,30.793650793650784,30.19999999999999,0.25
1622,30.317460317460302,30.5,0.25
1623,30.15873015873018,30.899999999999977,0.25
1624,30.634920634920604,30.600000000000023,0.25
1625,29.84126984126982,30.5,0.25
1626,29.682539682539698,30.30000000000001,0.25
1627,29.84126984126982,30.100000000000023,0.25
1628,30.47619047619048,30.100000000000023,0.25
1629,30.634920634920604,30,0.25
1630,30,29.899999999999977,0.25
1631,30.47619047619048,30.100000000000023,0.25
1632,31.111111111111086,29.80000000000001,0.25
1633,30.15873015873018,29.899999999999977,0.25
1634,29.52380952380952,30,0.25
1635,30,30.19999999999999,0.25
1636,29.84126984126982,30.19999999999999,0.25
1637,30,30.19999999999999,0.25
1638,29.682539682539698,30.100000000000023,0.25
1639,29.52380952380952,30.19999999999999,0.25
1640,29.682539682539698,30.100000000000023,0.25
1641,29.52380952380952,30.19999999999999,0.25
1642,30.47619047619048,29.600000000000023,0.25
1643,30.634920634920604,29.899999999999977,0.25
1644,30.952380952380963,30.19999999999999,0.25
1645,30.952380952380963,30.600000000000023,0.25
1646,30.793650793650784,30.30000000000001,0.25
1647,30.952380952380963,30.399999999999977,0.25
1648,30.793650793650784,30.600000000000023,0.25
1649,30.793650793650784,30.5,0.25
1650,30.634920634920604,30.399999999999977,0.25
1651,30.952380952380963,30.19999999999999,0.25
1652,31.428571428571445,30.69999999999999,0.25
1653,31.111111111111086,30.69999999999999,0.25
1654,31.111111111111086,30.899999999999977,0.25
1655,31.587301587301567,31,0.25
1656,31.111111111111086,31,0.25
1657,31.269841269841265,30.399999999999977,0.25
1658,30.634920634920604,30.399999999999977,0.25
1659,30.47619047619048,30.19999999999999,0.25
1660,29.682539682539698,30.100000000000023,0.25
1661,29.365079365079396,30.69999999999999,0.25
1662,28.888888888888914,30.600000000000023,0.25
1663,29.365079365079396,29.899999999999977,0.25
1664,29.047619047619037,29.80000000000001,0.25
1665,30.15873015873018,29.399999999999977,0.25
1666,30.793650793650784,29.5,0.25
1667,30,29.600000000000023,0.25
1668,30,29.69999999999999,0.25
1669,30,29.5,0.25
1670,30.317460317460302,29.69999999999999,0.25
1671,30.47619047619048,29.80000000000001,0.25
1672,30.47619047619048,30,0.25
1673,31.111111111111086,30,0.25
1674,30.634920634920604,29.69999999999999,0.25
1675,30.47619047619048,29.600000000000023,0.25
1676,30.793650793650784,29.69999999999999,0.25
1677,31.269841269841265,30,0.25
1678,30.793650793650784,29.899999999999977,0.25
1679,30.952380952380963,30.80000000000001,0.25
1680,30.952380952380963,30.899999999999977,0.25
1681,31.269841269841265,30.600000000000023,0.25
1682,31.587301587301567,30.80000000000001,0.25
1683,31.269841269841265,30.30000000000001,0.25
1684,30.793650793650784,30.80000000000001,0.25
1685,30.952380952380963,30.600000000000023,0.25
1686,31.111111111111086,30.600000000000023,0.25
1687,30.793650793650784,30.600000000000023,0.25
1688,30.317460317460302,30.399999999999977,0.25
1689,29.682539682539698,30,0.25
1690,29.52380952380952,30.399999999999977,0.25
1691,29.682539682539698,30.30000000000001,0.25
1692,29.206349206349216,29.80000000000001,0.25
1693,29.365079365079396,30.30000000000001,0.25
1694,29.682539682539698,29.899999999999977,0.25
1695,29.682539682539698,29.69999999999999,0.25
1696,29.84126984126982,29.69999999999999,0.25
1697,30,29,0.25
1698,29.52380952380952,28.80000000000001,0.25
1699,30,29.19999999999999,0.25
1700,30.634920634920604,29,0.25
1701,30.793650793650784,29.399999999999977,0.25
1702,30.634920634920604,29.30000000000001,0.25
1703,31.111111111111086,29.30000000000001,0.25
1704,31.269841269841265,29.5,0.25
1705,30.634920634920604,29.80000000000001,0.25
1706,30.634920634920604,29.899999999999977,0.25
1707,30.952380952380963,30.19999999999999,0.25
1708,31.111111111111086,30.100000000000023,0.25
1709,30.47619047619048,30,0.25
1710,30.15873015873018,30.19999999999999,0.25
1711,30.47619047619048,30.600000000000023,0.25
1712,29.682539682539698,30.399999999999977,0.25
1713,30.634920634920604,30.30000000000001,0.25
1714,31.269841269841265,30,0.25
1715,31.746031746031747,30.399999999999977,0.25
1716,31.269841269841265,30.399999999999977,0.25
1717,31.428571428571445,29.899999999999977,0.25
1718,31.746031746031747,29.399999999999977,0.25
1719,31.111111111111086,29.30000000000001,0.25
1720,30.952380952380963,29.19999999999999,0.25
1721,31.269841269841265,29.100000000000023,0.25
1722,30.793650793650784,28.80000000000001,0.25
1723,30.952380952380963,29.100000000000023,0.25
1724,30.952380952380963,29.30000000000001,0.25
1725,31.111111111111086,28.80000000000001,0.25
1726,31.111111111111086,28.399999999999977,0.25
1727,30.47619047619048,28.69999999999999,0.25
1728,30.634920634920604,28.69999999999999,0.25
1729,30.317460317460302,28.19999999999999,0.25
1730,30.634920634920604,27.899999999999977,0.25
1731,30.952380952380963,27.899999999999977,0.25
1732,31.269841269841265,28.100000000000023,0.25
1733,31.428571428571445,28.399999999999977,0.25
1734,31.746031746031747,28.19999999999999,0.25
1735,32.22222222222223,28,0.25
1736,32.38095238095241,28.19999999999999,0.25
1737,32.53968253968253,28.5,0.25
1738,32.53968253968253,28.600000000000023,0.25
1739,32.85714285714289,28.80000000000001,0.25
1740,32.85714285714289,28.80000000000001,0.25
1741,32.53968253968253,28.899999999999977,0.25
1742,32.53968253968253,29.19999999999999,0.25
1743,32.69841269841271,28.80000000000001,0.25
1744,32.53968253968253,28.600000000000023,0.25
1745,32.38095238095241,28.600000000000023,0.25
1746,32.06349206349205,28.5,0.25
1747,32.06349206349205,28.5,0.25
1748,31.587301587301567,28.100000000000023,0.25
1749,31.428571428571445,28.30000000000001,0.25
1750,31.587301587301567,28.600000000000023,0.25
1751,31.269841269841265,29.100000000000023,0.25
1752,31.111111111111086,28.69999999999999,0.25
1753,32.22222222222223,28.69999999999999,0.25
1754,31.587301587301567,28.600000000000023,0.25
1755,31.269841269841265,29,0.25
1756,30.47619047619048,29.30000000000001,0.25
1757,29.84126984126982,29.100000000000023,0.25
1758,29.682539682539698,29.30000000000001,0.25
1759,29.206349206349216,29.30000000000001,0.25
1760,28.571428571428555,29.30000000000001,0.25
1761,27.77777777777777,29.399999999999977,0.25
1762,27.93650793650795,29.80000000000001,0.25
1763,27.619047619047592,29.5,0.25
1764,28.571428571428555,29.19999999999999,0.25
1765,28.095238095238074,29.399999999999977,0.25
1766,27.93650793650795,29.600000000000023,0.25
1767,27.46031746031747,29.30000000000001,0.25
1768,27.619047619047592,29.30000000000001,0.25
1769,27.30158730158729,29.19999999999999,0.25
1770,27.30158730158729,29.19999999999999,0.25
1771,27.30158730158729,29.100000000000023,0.25
1772,27.619047619047592,29,0.25
1773,27.46031746031747,29.19999999999999,0.25
1774,27.30158730158729,29.5,0.25
1775,27.142857142857167,29.5,0.25
1776,27.93650793650795,28.899999999999977,0.25
1777,29.365079365079396,28.80000000000001,0.25
1778,28.888888888888914,29,0.25
1779,28.253968253968253,28.899999999999977,0.25
1780,28.571428571428555,29.19999999999999,0.25
1781,28.888888888888914,29.399999999999977,0.25
1782,29.52380952380952,29.100000000000023,0.25
1783,29.365079365079396,29.399999999999977,0.25
1784,29.682539682539698,29,0.25
1785,30,28.80000000000001,0.25
1786,30.15873015873018,28.69999999999999,0.25
1787,29.84126984126982,28.899999999999977,0.25
1788,29.84126984126982,28.80000000000001,0.25
1789,29.682539682539698,28.80000000000001,0.25
1790,29.365079365079396,28.69999999999999,0.25
1791,29.365079365079396,28.69999999999999,0.25
1792,28.730158730158735,29,0.25
1793,28.253968253968253,29.100000000000023,0.25
1794,29.047619047619037,29.100000000000023,0.25
1795,29.365079365079396,29,0.25
1796,29.84126984126982,29.100000000000023,0.25
1797,30.15873015873018,29.100000000000023,0.25
1798,29.52380952380952,29,0.25
1799,29.682539682539698,29,0.25
1800,30.317460317460302,28.899999999999977,0.25
1801,30.634920634920604,28.69999999999999,0.25
1802,30.317460317460302,29,0.25
1803,30.634920634920604,29,0.25
1804,30.634920634920604,28.899999999999977,0.25
1805,30.15873015873018,28.80000000000001,0.25
1806,30,28.80000000000001,0.25
1807,29.84126984126982,29.19999999999999,0.25
1808,29.682539682539698,29.399999999999977,0.25
1809,29.84126984126982,29.600000000000023,0.25
1810,29.682539682539698,29.69999999999999,0.25
1811,30.15873015873018,29.399999999999977,0.25
1812,30.317460317460302,29.399999999999977,0.25
1813,30.634920634920604,29.69999999999999,0.25
1814,30.317460317460302,29.69999999999999,0.25
1815,30.634920634920604,29.69999999999999,0.25
1816,30.793650793650784,30,0.25
1817,30.793650793650784,30.100000000000023,0.25
1818,30.15873015873018,30.100000000000023,0.25
1819,29.84126984126982,29.600000000000023,0.25
1820,29.52380952380952,29.399999999999977,0.25
1821,29.84126984126982,29.600000000000023,0.25
1822,29.682539682539698,29.600000000000023,0.25
1823,30.317460317460302,29.30000000000001,0.25
1824,30.15873015873018,29.600000000000023,0.25
1825,30.634920634920604,29.600000000000023,0.25
1826,30.15873015873018,29.399999999999977,0.25
1827,31.111111111111086,29.30000000000001,0.25
1828,32.22222222222223,29.399999999999977,0.25
1829,32.06349206349205,29.30000000000001,0.25
1830,32.22222222222223,29.5,0.25
1831,31.111111111111086,29.30000000000001,0.25
1832,31.269841269841265,29.5,0.25
1833,31.428571428571445,29.600000000000023,0.25
1834,31.428571428571445,29.80000000000001,0.25
1835,31.587301587301567,29.80000000000001,0.25
1836,31.269841269841265,30.19999999999999,0.25
1837,31.587301587301567,30,0.25
1838,30.952380952380963,30.399999999999977,0.25
1839,30.634920634920604,30.19999999999999,0.25
1840,30,30.19999999999999,0.25
1841,30.15873015873018,30.100000000000023,0.25
1842,30.634920634920604,30.30000000000001,0.25
1843,30.793650793650784,30.399999999999977,0.25
1844,31.111111111111086,29.80000000000001,0.25
1845,31.587301587301567,29.80000000000001,0.25
1846,32.06349206349205,29.80000000000001,0.25
1847,32.38095238095241,29.19999999999999,0.25
1848,32.69841269841271,29.399999999999977,0.25
1849,33.333333333333314,29.600000000000023,0.25
1850,33.17460317460319,29.399999999999977,0.25
1851,32.53968253968253,29.19999999999999,0.25
1852,32.69841269841271,29.19999999999999,0.25
1853,32.22222222222223,29.30000000000001,0.25
1854,31.904761904761926,29.30000000000001,0.25
1855,31.428571428571445,29.19999999999999,0.25
1856,30.47619047619048,28.899999999999977,0.25
1857,30.15873015873018,28.80000000000001,0.25
1858,30,28.69999999999999,0.25
1859,30.15873015873018,28.5,0.25
1860,30.15873015873018,29,0.25
1861,30.952380952380963,29.100000000000023,0.25
1862,30.793650793650784,29.399999999999977,0.25
1863,30.793650793650784,29.5,0.25
1864,30.952380952380963,29.5,0.25
1865,30.793650793650784,29.600000000000023,0.25
1866,30.634920634920604,29.899999999999977,0.25
1867,30.47619047619048,30,0.25
1868,30.317460317460302,29.899999999999977,0.25
1869,30.15873015873018,30,0.25
1870,28.888888888888914,30.30000000000001,0.25
1871,28.730158730158735,30.5,0.25
1872,28.571428571428555,30.80000000000001,0.25
1873,29.047619047619037,31.100000000000023,0.25
1874,29.84126984126982,30.80000000000001,0.25
1875,30.317460317460302,30.69999999999999,0.25
1876,30.317460317460302,30.69999999999999,0.25
1877,30.317460317460302,30.5,0.25
1878,30.634920634920604,30.600000000000023,0.25
1879,30.47619047619048,31.30000000000001,0.25
1880,30.47619047619048,31.30000000000001,0.25
1881,30.15873015873018,31.5,0.25
1882,30,31.399999999999977,0.25
1883,30,31.30000000000001,0.25
1884,30,31.100000000000023,0.25
1885,29.682539682539698,31.600000000000023,0.25
1886,30.634920634920604,31.19999999999999,0.25
1887,30.793650793650784,30.69999999999999,0.25
1888,31.111111111111086,30.899999999999977,0.25
1889,31.746031746031747,30.899999999999977,0.25
1890,31.746031746031747,31.30000000000001,0.25
1891,32.06349206349205,31.30000000000001,0.25
1892,32.69841269841271,31,0.25
1893,32.69841269841271,30.80000000000001,0.25
1894,32.69841269841271,30.69999999999999,0.25
1895,32.53968253968253,31,0.25
1896,33.333333333333314,31.100000000000023,0.25
1897,33.17460317460319,31,0.25
1898,33.17460317460319,31,0.25
1899,32.69841269841271,30.80000000000001,0.25
1900,32.38095238095241,31.19999999999999,0.25
1901,33.01587301587301,31.100000000000023,0.25
1902,32.53968253968253,31.19999999999999,0.25
1903,32.22222222222223,31.19999999999999,0.25
1904,31.587301587301567,31.600000000000023,0.25
1905,31.746031746031747,31.399999999999977,0.25
1906,31.428571428571445,31.30000000000001,0.25
1907,31.904761904761926,30.80000000000001,0.25
1908,31.746031746031747,30.69999999999999,0.25
1909,31.269841269841265,30.600000000000023,0.25
1910,31.587301587301567,30.69999999999999,0.25
1911,31.428571428571445,30.80000000000001,0.25
1912,31.746031746031747,30.80000000000001,0.25
1913,31.269841269841265,30.80000000000001,0.25
1914,29.84126984126982,30.80000000000001,0.25
1915,29.52380952380952,30.19999999999999,0.25
1916,29.682539682539698,29.899999999999977,0.25
1917,29.84126984126982,29.69999999999999,0.25
1918,29.52380952380952,29.5,0.25
1919,29.84126984126982,29.399999999999977,0.25
1920,29.84126984126982,29.30000000000001,0.25
1921,30.47619047619048,29.80000000000001,0.25
1922,30.15873015873018,29.80000000000001,0.25
1923,30.15873015873018,30.100000000000023,0.25
1924,29.84126984126982,30.19999999999999,0.25
1925,29.682539682539698,29.80000000000001,0.25
1926,29.206349206349216,29.899999999999977,0.25
1927,29.206349206349216,30.30000000000001,0.25
1928,29.84126984126982,30.30000000000001,0.25
1929,30.634920634920604,30,0.25
1930,30.15873015873018,30.30000000000001,0.25
1931,30.317460317460302,30.5,0.25
1932,30.317460317460302,30.5,0.25
1933,30.15873015873018,30.5,0.25
1934,29.84126984126982,30.30000000000001,0.25
1935,30.317460317460302,30,0.25
1936,30.634920634920604,29.30000000000001,0.25
1937,30,28.80000000000001,0.25
1938,29.84126984126982,28.69999999999999,0.25
1939,29.365079365079396,28.69999999999999,0.25
1940,29.206349206349216,28.69999999999999,0.25
1941,29.206349206349216,29.100000000000023,0.25
1942,28.888888888888914,29.30000000000001,0.25
1943,29.206349206349216,29.100000000000023,0.25
1944,29.365079365079396,29.100000000000023,0.25
1945,29.52380952380952,29.19999999999999,0.25
1946,29.047619047619037,28.899999999999977,0.25
1947,29.365079365079396,28.80000000000001,0.25
1948,29.206349206349216,29.100000000000023,0.25
1949,29.365079365079396,29.80000000000001,0.25
1950,29.365079365079396,30,0.25
1951,30,30,0.25
1952,30.15873015873018,30.30000000000001,0.25
1953,30.15873015873018,30.19999999999999,0.25
1954,30,30.100000000000023,0.25
1955,30.15873015873018,30.399999999999977,0.25
1956,30.317460317460302,30.69999999999999,0.25
1957,29.84126984126982,30.19999999999999,0.25
1958,29.365079365079396,30,0.25
1959,29.206349206349216,29.80000000000001,0.25
1960,29.52380952380952,29.600000000000023,0.25
1961,29.52380952380952,29.80000000000001,0.25
1962,29.047619047619037,29.899999999999977,0.25
1963,28.888888888888914,29.399999999999977,0.25
1964,29.047619047619037,29.399999999999977,0.25
1965,29.52380952380952,29.30000000000001,0.25
1966,30.15873015873018,29.69999999999999,0.25
1967,30.15873015873018,29.600000000000023,0.25
1968,29.682539682539698,29.69999999999999,0.25
1969,29.047619047619037,29.600000000000023,0.25
1970,28.888888888888914,29.80000000000001,0.25
1971,28.730158730158735,29.80000000000001,0.25
1972,28.571428571428555,29.80000000000001,0.25
1973,27.93650793650795,29.600000000000023,0.25
1974,28.412698412698433,29.600000000000023,0.25
1975,28.412698412698433,29.600000000000023,0.25
1976,28.730158730158735,30.30000000000001,0.25
1977,28.888888888888914,30.100000000000023,0.25
1978,28.730158730158735,30.399999999999977,0.25
1979,28.888888888888914,30.399999999999977,0.25
1980,29.047619047619037,30.30000000000001,0.25
1981,28.730158730158735,30.19999999999999,0.25
1982,28.888888888888914,30.19999999999999,0.25
1983,29.206349206349216,30.19999999999999,0.25
1984,29.84126984126982,30.100000000000023,0.25
1985,30,30.5,0.25
1986,29.84126984126982,30.30000000000001,0.25
1987,29.84126984126982,30.30000000000001,0.25
1988,29.84126984126982,29.899999999999977,0.25
1989,30,29.899999999999977,0.25
1990,30.317460317460302,29.399999999999977,0.25
1991,30.634920634920604,29.399999999999977,0.25
1992,30.634920634920604,29.30000000000001,0.25
1993,30.793650793650784,29.30000000000001,0.25
1994,30.634920634920604,29,0.25
1995,30.317460317460302,29.19999999999999,0.25
1996,30.15873015873018,29.69999999999999,0.25
